reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
2c3a4cd3-69b3-49dc-9f4f-f13cf63bff80,Ronit Banerjee,No 1 3rd class app,1,0,413.0.0.30.104,2023-05-07 11:22:27,,
62a4138f-0264-4eb5-a7ca-3e2953e29f72,Jason Genese,put account option professional mode appear account please help crator,3,0,413.0.0.30.104,2023-05-07 11:22:25,,
09f3639b-fb29-4208-8a10-19b3a253df9f,Gsjsg Fhshs,Nice,5,0,332.0.0.23.111,2023-05-07 11:21:11,,
3029b6dd-f407-43ef-96c1-6e695f93dfd5,P vasma,Piya Verma,3,0,413.0.0.30.104,2023-05-07 11:20:33,,
681c059e-b2b4-458b-a540-e15469fa229f,Veena Rajesh Rajesh,Face book good app Ilove Facebook ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️,5,0,,2023-05-07 11:19:26,,
75b264a5-9964-4313-81ec-a84837704bbf,Synshar Metre Bamon,nice apps,5,0,,2023-05-07 11:19:19,,
9d8d6327-3fd7-4475-bdca-ccf2d6bc6003,JoAnn Williams,I dont know get rid old accounts Facebook,4,0,412.0.0.22.115,2023-05-07 11:19:02,,
587efd15-c39a-42a7-bc21-4fcf6bfc3834,Pasottam Chandra,Parshottam chandra,5,0,413.0.0.30.104,2023-05-07 11:17:04,,
00dc31ce-ad39-4364-bee9-3f2ae2464693,Sebastian Conley,Says I Facebook dating clicked logs,1,0,413.0.0.30.104,2023-05-07 11:16:47,,
a0dc67fd-0651-43f5-823e-840826747ace,AKEEL AHEMAD ANSARI,Good,5,0,411.1.0.29.112,2023-05-07 11:16:40,,
4e7f8890-8c7d-4ffd-8acf-b2992a4edd95,Dj gaming,Good appp,5,0,412.0.0.22.115,2023-05-07 11:16:14,,
54da816c-218f-4f24-9ad1-4891c4dd5ef7,Dharmendra kumar Dkumar,Super,5,0,413.0.0.30.104,2023-05-07 11:16:05,,
6117bd64-7c71-4415-a97d-8a22da3ed6ac,Dipalso Rangmang,Before good getting worse,1,0,411.1.0.29.112,2023-05-07 11:14:26,,
932a9fa2-678a-4586-a2d6-994e5fe64a74,mandy quintao,Nice app,5,0,412.0.0.22.115,2023-05-07 11:13:10,,
af1f6e1f-8763-437f-9bdb-0a5ba0c3e646,shefushieda10,good,5,0,413.0.0.30.104,2023-05-07 11:12:49,,
40085375-325b-465f-a8ae-41713d69f064,Farman Ali,Good,2,0,,2023-05-07 11:12:48,,
069cb459-934d-488f-8158-1e966e2bec14,Ederfel Motilla,Fix system bugs way guys ban something andor suspending accounts ALSO one star keeps logging ny account AUTOMATICALLY updated comment hate dumb app restricting people NOTHING,1,1,413.0.0.30.104,2023-05-07 11:12:15,,
f6d4141c-9669-435f-a2e4-b382e8046f97,Suraj Biswas,Facebook code,5,0,411.1.0.29.112,2023-05-07 11:11:02,,
d0816896-4f2f-4232-a125-5d12fb602fe1,khan khan,good,5,0,,2023-05-07 11:10:34,,
32583812-5579-4282-bfe8-00d59de853a8,daily points Tv,So amazing 🤩😍,5,0,390.0.0.27.105,2023-05-07 11:10:06,,
295cf901-97a4-4357-83bb-1b5ba7b50767,Josephine D. Nabat,interesting😊👍,5,0,412.0.0.22.115,2023-05-07 11:10:00,,
40fbf9a9-5813-442d-a0e6-3bbc86eb1069,Bad Boy,Good app,5,0,336.0.0.20.117,2023-05-07 11:09:45,,
c7b69b00-2914-4c6d-9e62-084e16fef861,Taposhi Roy,Soo laging,1,0,332.0.0.23.111,2023-05-07 11:09:07,,
1ef5d54e-e578-428c-9245-2428eebf2bc1,Md Mokarim khan,Real fackbook,5,0,413.0.0.30.104,2023-05-07 11:08:54,,
de74c5c1-40f0-478f-ac6f-ab5289c4a4a6,Rupdhar Baghel,Samaroh sorry Madhyamik Shal,5,0,413.0.0.30.104,2023-05-07 11:06:54,,
d98d605c-5460-4c53-8d1a-e09775a90bd8,Norziela Awang,Good people use,5,0,411.1.0.29.112,2023-05-07 11:06:39,,
9d856db9-82a6-42d0-bbc2-8b04bc7bf937,Aungko minn,Good,5,0,413.0.0.30.104,2023-05-07 11:06:11,,
bde54791-4c5d-41b5-972e-7e65a52d644b,Priyanka Pal,My face book,5,0,413.0.0.30.104,2023-05-07 11:05:19,,
c44c4822-5769-462b-926d-ea07ab056d48,Mariam Kamal,Too much make friends know browsig And interfere political regional opinion,1,0,413.0.0.30.104,2023-05-07 11:04:59,,
66ce326e-7bc3-4851-87c4-dd6e3465fb61,Mohammed Kaif shaikh,Móhàmmàď Kaif šhàìķh,5,0,,2023-05-07 11:04:19,,
f6dc1429-9374-45fa-b8c0-2b7ff32e4c17,Murugavel Periyasamy,iknkoono,5,0,332.0.0.23.111,2023-05-07 11:04:18,,
4ae86ea6-8344-41c8-b483-0739c346bd38,Khan Zaib,،اس کا یہ,1,0,,2023-05-07 11:04:11,,
a040727d-c953-4bd8-a6cd-7c99d906c359,Cris Julius Revilla,The notification delayed accurate messenger also messages delayed,2,0,413.0.0.30.104,2023-05-07 11:03:52,,
fc67eb86-d2b4-4192-80d0-c3cba820de91,Gopal Patel,Good,5,0,401.0.0.24.77,2023-05-07 11:02:41,,
904260ad-37c3-4ad1-8baa-c033642bd975,Tsetsegbadam Namjil,Энэ апп ёстой их гацдаг Гэхдээ л гоё,2,0,,2023-05-07 11:02:31,,
0bcde94e-79b3-413b-af40-048f50ceec30,Asif sahil,Asifsahil,5,0,,2023-05-07 11:01:44,,
3fb75417-6380-4404-b706-6f23e3eee35f,OLETTA HENRY,Im really upset cause someone seems hack account Im lock say upload photos identity yet I still cant access,2,0,306.1.0.40.119,2023-05-07 11:01:35,,
055c9c12-f8c7-4b96-a895-fb7ad9bb34a1,Md Amin,Nice apps,5,0,,2023-05-07 11:01:16,,
21219e07-be84-43db-a58d-c6eb57bfa634,Krishan kumar,Op,5,0,411.1.0.29.112,2023-05-07 11:01:15,,
bd03982a-959c-4c90-9647-461d85225361,A Google user,Notifications stopped since last update I find posts see comments,3,0,413.0.0.30.104,2023-05-07 11:01:11,,
cfc025ab-295b-4161-b602-4a76e34214e9,Md Raza,Md irshad,5,0,413.0.0.30.104,2023-05-07 11:00:37,,
ad1c3249-b3ad-46f5-a225-06bd9376d1ef,Bhubatji Thakor,Nd r,2,0,332.0.0.23.111,2023-05-07 10:59:23,,
4fe97402-7da9-4b86-a69d-0b786d2057f3,inesha priyadarshani,Ppipdo DC k rrd html CNN mķ,5,0,332.0.0.23.111,2023-05-07 10:59:07,,
f859b455-1958-4217-8a9f-fa2bd75d9e90,Devin Dixon,Hate Facebook,1,0,412.0.0.22.115,2023-05-07 10:58:59,,
2ac7df4a-1c98-42d6-9aa0-591dc64871e6,Aminul Islam,Very complete,5,0,,2023-05-07 10:58:01,,
14d548b9-b982-4081-a556-6d3e94c7e336,Abdul Kaium,good ap,5,0,413.0.0.30.104,2023-05-07 10:56:53,,
993cceeb-629e-46da-ba1b-2553867b7a70,Tuguldurod Huyaghuu,Cool app 😎😎,5,0,383.1.0.25.106,2023-05-07 10:56:28,,
2974e6c5-072a-4581-b3b6-e850d8b9807f,Erwin Lizondra,Good,5,0,413.0.0.30.104,2023-05-07 10:55:35,,
a961982f-7295-47ce-b232-ce704a8f24b2,Grace Isabella,Nice,5,0,413.0.0.30.104,2023-05-07 10:55:09,,
99820aa2-8333-48f5-bb28-68bd791ad08c,Vibha Debi,𝒜𝒶𝓀𝓈𝒽 𝓀𝓊𝓂𝒶𝓇,5,0,413.0.0.30.104,2023-05-07 10:55:01,,
61115fa5-a244-442b-884a-218662cbfa29,Mhasnainsaeed Hsnainsaeed,Please recover previous acccont also email,2,0,,2023-05-07 10:54:53,,
234b5db8-b46a-4763-9e42-74c1312e079f,Aslam Ali,Hahahahahajahajaja,5,0,,2023-05-07 10:54:45,,
13edabf9-08d0-45a5-95ff-effe0157584c,Pratima Kumari,Good app,5,0,,2023-05-07 10:54:35,,
129d06a3-9907-44b7-adf1-87da5d88e31b,ABO FAHAD,amazing app,5,0,403.0.0.27.81,2023-05-07 10:54:27,,
615e048b-caba-4aef-b670-07bcec74d47e,mandip shah,Video Problem 😭😭😭 MOST VIDEOS NOT PLAYING ⏯️,1,0,413.0.0.30.104,2023-05-07 10:54:06,,
5e0b05c5-8c75-469b-b084-1a62783305bc,Johnna Wilhite,1st sell data censor us pay decide elections bombard us ads thats enough BS try take TikTok want people pay 22 month We know pay settlements If ish like continues axed along Instagram Netflix many businesses increasing prices delivering sub par product FACEBOOK CREATED mess world want us pay lawsuits,1,0,413.0.0.30.104,2023-05-07 10:53:27,,
0f867806-e2ab-48a3-84b7-677879498c8d,Mahafijur Rahman,Good,5,0,,2023-05-07 10:53:17,,
fa629f0c-dfd1-40ae-865c-f37d1dfee5ec,Md Aslam Khan,Nc otp,5,0,396.0.0.21.104,2023-05-07 10:52:56,,
0ac33b10-4489-4d2b-a0ed-b9c3dc783281,semi kumar,Good,4,0,,2023-05-07 10:52:12,,
59bb6c4f-1590-4269-b06d-308c8761426b,Mir Bashir,Facebook app,5,0,,2023-05-07 10:51:47,,
66f18ad9-0d57-46bc-bca1-79ddc254b285,Anshul Gamers,Very bad,1,0,412.0.0.22.115,2023-05-07 10:50:27,,
c35db746-52af-4aa6-8ca9-6a310d8c525a,Anil Chebrolu,Good,5,0,413.0.0.30.104,2023-05-07 10:47:33,,
fc1c64f8-d289-4cc2-98ae-4aa6fcd69954,Pawan Kumar,Pawan ram,5,0,332.0.0.23.111,2023-05-07 10:47:22,,
366154be-a681-4b7c-b8f0-d64ad4be2bd4,Gurmeet singh Mander,NYC app,5,0,412.0.0.22.115,2023-05-07 10:46:50,,
8994dea5-c1d4-4469-9530-813c5f9e89ba,Md Sobuj,Nice,5,0,412.0.0.22.115,2023-05-07 10:46:34,,
d1dadf33-4380-44bd-a951-2bebf2fb23ea,Kaos6987,Since new update I cant back app I go home screen keep force closing app,1,3,413.0.0.30.104,2023-05-07 10:45:37,,
e5efd06b-1d17-4ffc-bab6-d582cbe7e629,Abrar,Ive forgot accounts password When I try change password It shows try another way option aint working It keeps telling try entering ur password How I supposed enter password Ive forgotten After I try something says device recognized try device youve logged meanwhile device Im logged I used get code sms whenever I forgot password,1,0,413.0.0.30.104,2023-05-07 10:45:33,,
006c1d6d-6047-4768-8253-813538894a38,black ff,This actually good product,5,0,396.1.0.28.104,2023-05-07 10:45:24,,
95246a70-54ea-421d-9b46-ad756146752a,Liton Ali,Rfff idu tfff fu fu fu ek TM DM th z,1,0,413.0.0.30.104,2023-05-07 10:43:28,,
70aa2787-11ad-489e-81ba-008c87f73112,VENOM GAMER,Hello Im facing problem Im logging Facebook continuously showing unexpected error occurred please try logging please solve problem,1,0,413.0.0.30.104,2023-05-07 10:42:35,,
c3e21fcf-3c5b-4de9-be60-f279e56305d1,Abdul Ghaffar,Awesom,5,0,413.0.0.30.104,2023-05-07 10:41:55,,
5f29e7da-2754-46ea-9ed2-af5848395015,Omveersingh Kushwah dholpur,Very good,5,0,413.0.0.30.104,2023-05-07 10:41:48,,
42b6d558-2626-4faa-b073-2ac6f456dbb8,JUVY ANN Cutelias,More scammers,1,0,,2023-05-07 10:41:40,,
2c3aa68b-3dc2-4e33-b830-219c2c910775,Uday Raj,Satish raj sk,5,0,305.1.0.40.120,2023-05-07 10:40:50,,
904bfc27-a30c-4a8e-9355-324040e33d3e,Carlo Harris,Fun far,5,0,413.0.0.30.104,2023-05-07 10:40:39,,
ed331806-90cf-435d-8d4f-51c5df0c8781,Lexie Mickes,OK,5,0,413.0.0.30.104,2023-05-07 10:40:24,,
45be9e1a-0e14-4372-84cb-115cfd0319ca,Suraj Kumar,Surajkumar,5,0,413.0.0.30.104,2023-05-07 10:40:19,,
eff62131-c1a3-4502-a941-437c8e5e249a,Mx kawsar,Good,5,0,410.0.0.26.115,2023-05-07 10:39:40,,
1dec9bf4-6ee3-40eb-b6e1-a99959a04c7c,Rajesh Das,Good,5,0,412.0.0.22.115,2023-05-07 10:37:41,,
a76fa3ba-89db-4d0e-aa20-cf1b13dc449d,Bishwajeet Singh,Life mast ha,5,0,,2023-05-07 10:37:32,,
ef555fd7-eaa4-413f-a3c6-4373e8fd9c18,Oo Than Soe,Endndb,5,0,,2023-05-07 10:37:15,,
de1695bf-4332-4835-bbf5-ddc2f2a083cf,Christian Chico,thankyou,5,0,409.0.0.27.106,2023-05-07 10:37:03,,
52fc3b49-6500-49a8-8286-221c385eb41f,Nabil Islam,Lagging problem,2,0,407.0.0.30.97,2023-05-07 10:37:01,,
232c8696-5174-4019-80cb-fef5468ebaed,C Yughh,Good 👍,5,0,,2023-05-07 10:36:32,,
142009eb-ade4-407c-93b1-4501f7218a47,Motibar Rahman,Moisauddim,5,0,412.0.0.22.115,2023-05-07 10:35:57,,
0877a80b-5989-4440-bbd9-89c105d00223,Johnlloyd Sevilla,Icant chqnge pass says error,1,0,413.0.0.30.104,2023-05-07 10:35:44,,
b086e312-dacc-4d5e-94d4-94738160c17c,Irsad Khan,Good,1,0,412.0.0.22.115,2023-05-07 10:35:23,,
0cbc2edb-8a03-4cc9-b89e-0f3b4983f866,Vikram Nko,Good,5,0,,2023-05-07 10:34:12,,
a9794e94-9531-47ac-af1d-6b4cf35bcd9e,Jenny lou Domingo,Wow,5,0,413.0.0.30.104,2023-05-07 10:34:09,,
81e4086e-1667-4554-986f-e3c0f2c4826e,Atif Shaikh,Nice,2,0,410.0.0.26.115,2023-05-07 10:34:07,,
098e4675-a0c3-4f99-afbb-b3a51b71779e,Ajeet Aakela,Nice 🙂🙂🙂🙂🙂🙂❤️👌👌,2,0,413.0.0.30.104,2023-05-07 10:33:12,,
fbdfebb3-aaab-4f17-9f60-31361695afcb,Amir Hussain,অফলাইনে যাওয়ার পরও 5 মিনিট লেখানোর জন্য অনেকের ব্রেকাপ হয় 😊এটার সমাধান চাই 😊 তিব্র আন্দোলন😌💔,2,0,412.0.0.22.115,2023-05-07 10:32:59,,
8bfde4f9-5b20-4a52-a80c-9189fe80ab5e,Ahmed Al-washaly,We need ZERO Rate They Dont deserve single star 👎,1,0,413.0.0.30.104,2023-05-07 10:32:09,,
3c79cc17-5711-4832-be01-c3219ecb4059,Nel Paulo,Baixar,5,0,,2023-05-07 10:31:47,,
8329090e-a26d-4d60-a71d-dde22d960f4d,Rajkumarnair Rajkumarnair,So good aap,5,0,410.0.0.26.115,2023-05-07 10:28:28,,
8ca768b2-3c9e-47ba-95ee-85513e3839af,Baidyanath Karak,B VV,5,0,408.1.0.36.103,2023-05-07 10:28:05,,
8776d72f-0ece-4d5f-bc62-6ac14ea3caab,Nagendar. Kumar,Nagenadarkumar Hey jwjdjctsjndnctjdkdycd,5,0,,2023-05-07 10:28:05,,
49f607fa-4f39-4587-b1de-048b9b87da4c,Pankaj Mishra,lll😴aqà ii 🛒l llll lllllñ,2,0,,2023-05-07 10:27:45,,
0110e892-dcc9-4e24-8eb1-08a8d750f087,Aman Dubey Dubey,Very nice ❤️❤️❤️❤️❤️ app,5,0,412.0.0.22.115,2023-05-07 10:27:35,,
e4ca4916-8ebb-4f83-87b3-5d4cfac5a368,Mohini Giri,Bindaash,2,0,,2023-05-07 10:27:32,,
73bd5db3-d792-40ff-9618-7b261e259c40,Pawan Chaudhary,Pawan Chaudhary39my tune chhinl,1,0,410.0.0.26.115,2023-05-07 10:27:07,,
fa397161-3bd2-4e7e-befe-ac5f19fba74f,Rudra Nath,This nattower problem,1,0,413.0.0.30.104,2023-05-07 10:26:29,,
cae6d2e2-53ad-457a-a82c-471c976f1320,ASK Digital,Good Apps Social media,5,0,413.0.0.30.104,2023-05-07 10:25:27,,
c5498d89-c102-488a-af8a-0a2557b7de81,M Iqbal,Good,5,0,400.0.0.37.76,2023-05-07 10:23:33,,
16c7e98c-6ef2-405c-8332-b87406e1916a,Mst Ruma,Kice app,2,0,,2023-05-07 10:23:28,,
d2fb0c78-72d9-48a3-bb17-ce4fa068004c,Kennjie Palanog,I dont get I always get temporary restriction reactions post comments without account violations This frustrating,1,0,413.0.0.30.104,2023-05-07 10:22:50,,
997616d1-0cf4-424f-8f15-f2909fcab9f3,Sumon Mondal,Good,5,0,413.0.0.30.104,2023-05-07 10:20:51,,
a520c964-628a-4c4e-b5c8-ce738529a8f5,Rama Paul,Im irritated ads come paying videos Please stop nonsense,1,0,412.0.0.22.115,2023-05-07 10:20:18,,
6dc11b14-9668-46c5-8608-ddf4156bd31e,Raman Kumar,Nice,3,0,,2023-05-07 10:19:15,,
946685f7-f6e9-4128-a76f-9ca22febe018,Monsur Ahmed,Op,5,0,375.1.0.28.111,2023-05-07 10:16:45,,
505b2d63-e3f0-46cc-b4b5-05c355b764b1,Muhammad Nadeem,Just updating Facebook isnt good new rating app runns well,2,0,211.0.0.43.112,2023-05-07 10:16:38,,
adc9c488-6f0f-4619-b636-ce42d8eec48e,boni amin,Nice,5,0,413.0.0.30.104,2023-05-07 10:15:07,,
f79a4011-7837-408f-82ac-7e99b282d3cc,Nesh Music,It great,5,0,413.0.0.30.104,2023-05-07 10:14:12,,
a2ea742e-56a2-41d4-b919-14add0a32971,Abby Kulkey,I switched phones couple days ago It wont let log account everytime says sorry error occured,2,0,413.0.0.30.104,2023-05-07 10:13:53,,
1f3670cc-7679-404e-9720-5556a23c6644,Reyjhon Aude,👍,5,0,413.0.0.30.104,2023-05-07 10:13:10,,
1201bc35-275d-4b5c-ac0a-03787c0ca7e4,Sonu Singh,Sukhwinder singh,5,0,412.0.0.22.115,2023-05-07 10:12:35,,
927a29cc-5033-444b-a64d-cba89fc18683,IBRAHIM MUNDHIR,Unable create page showing created pages recently try past 3 months Any help end,3,0,412.0.0.22.115,2023-05-07 10:12:34,,
446d1169-7ec2-4dfa-ab66-06abbbe42ff2,Man Wright,Suspended account wont tell Im worried account hacked going deleted actions I take Support chat unhelpful unresponsive trying figure happened,1,6,413.0.0.30.104,2023-05-07 10:12:02,,
b4190243-97f6-4099-8d1d-ccd6899dda1c,Tufajjol md,Update problem,2,0,413.0.0.30.104,2023-05-07 10:11:45,,
abbdf53e-609b-443d-b66d-d948563afc39,Aman Sidhu,Thanks Facebook,5,0,413.0.0.30.104,2023-05-07 10:11:38,,
2cdfa1cf-98d5-401d-8589-4abd4a5dc688,Erin Guentzel,This app absolute junk New posts sit hours posting Posts friends days week old despite new content available Ads spammers frequent Scammers never removed,1,2108,411.1.0.29.112,2023-05-07 10:11:17,,
7d8ca11b-c5a8-4e01-a948-2bf1c1213f44,Kunal lanjewar,Please recover facebook account 😞🥺,3,0,,2023-05-07 10:10:53,,
244edc96-736b-4f26-8521-7fed61f5cbcf,Kamal Izzudin,Best social media apps ever,5,0,413.0.0.30.104,2023-05-07 10:10:49,,
69f29823-4f53-43ee-b167-e4749116d685,Vijay Bahadur,Good aaps,1,0,151.0.0.44.205,2023-05-07 10:10:25,,
3ffaf88a-5024-4f44-87b8-967936de7bcf,Syedshafiulla Peerzada,Happy good morning everyone,5,0,382.0.0.33.111,2023-05-07 10:09:31,,
4d01ccac-de16-4dd2-99c6-a07b0cf51197,Dammpal Wahule,🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢,1,0,,2023-05-07 10:08:49,,
87335adf-103e-4a3b-b28f-c7344b1387c0,Jared Brown,This app lot good stuff,5,0,400.0.0.37.76,2023-05-07 10:08:01,,
6342fc5f-bcb1-41d4-af32-d104917f631f,Hussaini 72,Useful Like aap,1,0,391.1.0.37.104,2023-05-07 10:07:38,,
9bce5fe0-783f-4837-b905-62e083e02feb,Malik Pervaiz,Plz help facebook tem,5,0,413.0.0.30.104,2023-05-07 10:07:27,,
1b14cea8-4d59-40cb-8f47-3d8d63e1c8ff,Sarrang Sarrang,Nice app,5,0,379.0.0.24.109,2023-05-07 10:06:44,,
0f6d30d0-218e-48b9-9cab-420f9d6b51c8,Saraswathi Krishna,Closets,3,0,397.0.0.23.404,2023-05-07 10:06:03,,
7b75f103-a99b-44fb-b0ae-011d53e5365f,Mayank Singh Rajawat,Followers badte nhi hai,1,0,409.0.0.27.106,2023-05-07 10:06:03,,
16216a1d-e7ce-4ed1-ad83-708679375b9c,Nurshahidah Shamsuddin,Very interesting easy use,5,0,412.0.0.22.115,2023-05-07 10:05:37,,
8077c53c-afe4-448b-80dc-8ed78551e79e,Sudeep Mandal,👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,1,0,,2023-05-07 10:04:48,,
3504e8e9-87e1-40f2-9fa3-c562ba76471f,Ella Olbis,THIS APP IS SO GREAT,4,0,,2023-05-07 10:04:26,,
e0309d42-c590-4e03-9d9b-13941b971b0b,Amandeep Singh,Good,5,0,409.0.0.27.106,2023-05-07 10:03:13,,
2af0925d-fe42-4c60-b5a2-ea94ce6d5151,TAUSEEF KHAN,I TT dx guvwzuezte rhe x TT og FF ek uyh c hai exoui,4,0,397.0.0.23.404,2023-05-07 10:02:37,,
b5576d05-adee-4624-a96e-49b407e5a72e,Arujan Das,বগড়া,3,0,413.0.0.30.104,2023-05-07 10:01:35,,
93e9bad3-1354-4867-9ec2-7501514b8431,Naina Parihar,Very good 👍,5,0,413.0.0.30.104,2023-05-07 10:01:30,,
83a017c7-3340-477f-8e9a-bcf36249f719,rehmat jan,Good,5,0,400.0.0.37.76,2023-05-07 10:01:29,,
c0116c68-23db-4e20-ba20-758ed220655f,Chandra Chandra,Y chhuu hi I G tb v yybs994,4,0,411.1.0.29.112,2023-05-07 10:00:09,,
404b6e42-cc4a-4485-a4dc-50f3d9ec5770,Bulbul Hussain,Good bhai,5,0,413.0.0.30.104,2023-05-07 09:57:34,,
fddcc6f8-5afd-48d8-bc55-02e0a9fa4e5a,Htui Cha's Natale,😜😜😜,5,0,408.1.0.36.103,2023-05-07 09:55:42,,
b12094fe-0e53-4ccd-8f49-5476c1be1fc6,Samsad Khan,Ss,5,0,412.0.0.22.115,2023-05-07 09:55:31,,
81c069be-5c25-4d41-8a61-e5cc8dec4e13,Govind Shukla,Super app time besti ke liye,5,0,,2023-05-07 09:55:22,,
62038a9c-0079-4819-9a1a-12ca4749c48a,Naeym Hossain Nabita,Good aps,5,0,413.0.0.30.104,2023-05-07 09:55:19,,
5f965293-3f0a-4c96-adb3-61ca6b46005c,K.G.F. ROCKY Sadikqur Rahman,It nice,5,0,413.0.0.30.104,2023-05-07 09:54:19,,
878f2740-e451-4690-9f69-22ca8fe05fa8,Pappu PUBG Lover,Very nice,5,0,413.0.0.30.104,2023-05-07 09:50:51,,
6242b9f3-9681-45db-b1fe-3327f4b151a1,yukticom your tech assistant,Easy use,5,0,412.0.0.22.115,2023-05-07 09:50:45,,
27f641a0-9db5-4dbf-bcdb-2605887faec9,Jangbahadur Ram,Sandeep Kumar Ram,4,0,411.1.0.29.112,2023-05-07 09:49:38,,
94a20673-948a-4b30-9012-302b9ee51a46,ravi indwar,Used goodtoo many political ads suggestions misleading pages stupid short videos And worst part turn videos posts Facebook spams aggressively Sold propaganda political parties,1,1,413.0.0.30.104,2023-05-07 09:49:37,,
9838d668-5ddf-428d-ae19-f1e098bb2427,Ayush Kumar,I made alot friends app,5,0,406.0.0.26.90,2023-05-07 09:48:50,,
0eb7d642-b3f1-4452-9ed4-2b3f18370600,Ranjay Gangstar,Video🎥🎥,5,0,413.0.0.30.104,2023-05-07 09:46:21,,
5f4aa9dd-5ff8-467f-87c9-642cac593621,Sxine Xtet,So good,5,0,,2023-05-07 09:46:10,,
eb329c1b-8b60-4d56-b656-54048947fda5,Sambhu Kumar,Rahul Kumar BHUriya,1,0,,2023-05-07 09:45:23,,
5a711506-85ba-483c-bff4-fa2c1b2a51a2,〆ᴛᴏxɪᴄ乛ʀᴀᴊᴇꜱʜ,Nice 🙂,5,0,413.0.0.30.104,2023-05-07 09:43:21,,
ee456cfc-8f07-4470-b950-cea507bfa287,Padip singh Pradip singh,Pradipsingh v2,5,0,411.1.0.29.112,2023-05-07 09:42:16,,
a097e72b-7c5a-4bdb-9059-7bbdebca65ef,Rinku Rinkushigh,Rinku jatav,5,0,413.0.0.30.104,2023-05-07 09:40:14,,
22c7378e-d3f2-4c4c-9eb7-33ad2582c3ba,Abner Kamal,Eeieei h,3,0,332.0.0.23.111,2023-05-07 09:40:00,,
3bd12969-c4c5-47ba-9452-5360d896ebc4,Punam Kumari,Excellent,5,0,,2023-05-07 09:39:56,,
08c17cd8-409f-462f-8f64-3f2602403c9b,Lavkush Kushwaha,Vk Gaming 2333,5,0,,2023-05-07 09:39:28,,
9061a278-7f6f-450b-bd35-e1d22027a1cd,Ella lovesss,I sent report regarding issue urgent I havent received response team,1,0,413.0.0.30.104,2023-05-07 09:39:12,,
7acc0b44-92d1-41bd-a88c-bb89398544af,Balu raj Balu raj,Nice 👍👍👍👍 aap,5,0,,2023-05-07 09:38:52,,
39ccb0c9-d449-44aa-8ea4-2b7e276d9c55,Barkat Hussain,Hmat Jsueb Furrn,5,0,,2023-05-07 09:37:48,,
4b0e2236-9393-4dd2-9786-7f0153ba7710,zul amri hanapi,Easy communicate people,5,0,413.0.0.30.104,2023-05-07 09:36:51,,
ca8b31e6-8478-4a9e-b3d6-fb5539c0f421,manojkumar mahakul,Excellent,1,0,412.0.0.22.115,2023-05-07 09:36:04,,
d83310ed-03e8-4301-aad9-adc69832cea3,Mansur Alam,Good,2,0,413.0.0.30.104,2023-05-07 09:34:00,,
aef8b937-c585-4ab4-b392-b35bbdc674a0,Folder Smart,The quick,5,0,413.0.0.30.104,2023-05-07 09:33:49,,
aed6a80f-de80-40df-a534-e3b6c77c534e,Salon comar,Sarvan Kumar,5,0,412.0.0.22.115,2023-05-07 09:33:45,,
b86f0ac8-2ad3-4831-ba36-f2951f284ea0,Luis Oliver,Doesnt let uninstall,1,0,257.0.0.44.118,2023-05-07 09:31:35,,
c69acac0-2a41-4cee-8275-f81654252c78,blewryano,Downloaded Couldnt find dark mode Apparently glitch tablets Uninstalled,1,0,413.0.0.30.104,2023-05-07 09:30:23,,
388b767c-498e-4554-a4e4-e30a5f0e3335,Christian Ramirez,Lag bwesit,3,0,407.0.0.30.97,2023-05-07 09:29:03,,
005e60b5-51fe-4b74-a1e6-aaccd42d322a,AbdulHameeb kotrio,This best app,5,0,407.0.0.30.97,2023-05-07 09:25:59,,
de0dabe2-50c9-4cee-8f40-8781ceb64fb9,Dulley Lanier,It wont let join,5,0,413.0.0.30.104,2023-05-07 09:24:32,,
13ca58ec-63e1-4250-834e-778022ab7f32,Sanjit Mahato,Sanjitmahato,1,0,,2023-05-07 09:24:30,,
600ec113-3cd4-4588-9201-775639c8bf0a,Raj Kumar,Good,5,0,413.0.0.30.104,2023-05-07 09:24:26,,
eb5aad91-9ef1-4e26-9e29-3bd877774740,Raistar Goyal,Nice,5,0,406.0.0.26.90,2023-05-07 09:23:52,,
fef18db6-af62-4550-8528-439659dd1a44,Zeeshan MWT,Better everyone like TikTok likee Snapchat snikevideo everyone Facebook use full best app I love ever,5,0,409.0.0.27.106,2023-05-07 09:23:11,,
dfd07027-23ab-4652-936e-d0cc7ef0c8e3,Hammad Kayani,Ecxellent work,5,0,412.0.0.22.115,2023-05-07 09:22:57,,
f7cf8eae-43f2-4eae-83a5-66c3f442bf9d,Rakhi,Rakhi Like,1,0,,2023-05-07 09:20:42,,
5bf2c223-4d45-41a1-b644-fd81a3b3cc24,Vicky Lamba,This app showing nude sexual advitisment videos facebook totally looks porn website bad experience,1,0,413.0.0.30.104,2023-05-07 09:20:18,,
dfe04649-2a17-43a3-a9cd-15b446f652be,nina9238,Love,5,0,413.0.0.30.104,2023-05-07 09:19:37,,
bd817ba6-90e7-44c8-8d49-49d9a50d48c2,সজিবুর রহমান তিব্র,🌺,3,0,408.1.0.36.103,2023-05-07 09:19:33,,
